countrycode,closing_date,ebitda,r_d_expenses_operating_revenue,research_development_expenses,number_of_employees,Acquired stake (%)_0_10,Acquired stake (%)_10_20,Acquired stake (%)_20_30,Acquired stake (%)_30_40,Acquired stake (%)_40_50,Acquired stake (%)_0_25,Acquired stake (%)_25_50,Acquired stake (%)_0_50,Final stake (%)_0_10,Final stake (%)_10_20,Final stake (%)_20_30,Final stake (%)_30_40,Final stake (%)_40_50,Final stake (%)_0_25,Final stake (%)_25_50,Score-protecting minority investors,Reform,is_reform
GB,1992,256052165.0,-0.3296631855426079,0.0,6581.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
GB,1993,257806294.0,-0.3296631855426079,0.0,6258.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
GB,1994,264550706.0,-0.9889895566278236,0.0,5949.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
GB,1995,293047084.0,-0.9889895566278236,0.0,5626.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
GB,1996,259816017.0,-0.3296631855426079,0.0,4404.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
GB,1997,45756391.0,-0.9889895566278236,0.0,4530.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
GB,1998,139781792.0,17.46576678310923,78787638.0,11440.0,0,1,0,0,1,1,1,2,0,1,0,0,1,1,1,,,
GB,1999,200609695.0,8.193385012027967,131285387.0,8593.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
GB,2000,1293206462.0,2.9984022993792654,119944514.0,16135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
GB,2001,1181204777.0,2.429633381924681,149262344.0,21719.0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,,,
GB,2002,1979088677.0,5.321343308342582,187502056.0,42610.0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,,,
GB,2003,2862182219.0,4.610035546431645,193611033.0,43973.0,2,2,0,0,0,4,0,4,1,2,0,1,0,3,1,,,
GB,2004,6250178689.0,-2.54706648574455,43185452.0,204054.0,4,0,1,0,0,5,0,5,3,0,0,1,1,3,2,,,
GB,2005,8726652365.0,15.206507577587306,68366629.0,212492.0,1,1,0,1,0,2,1,3,1,1,0,1,0,2,1,,,
GB,2006,14822285433.0,8.434340796652453,107300367.0,267687.0,3,1,2,0,1,4,2,6,1,1,2,1,1,3,3,80.0,,
GB,2007,15479507377.0,-5.051969443492735,135672232.0,245959.0,4,1,0,0,0,5,0,5,3,0,2,0,0,5,0,80.0,,
GB,2008,17210193934.0,-5.1189960835968105,129061198.0,360715.0,5,0,1,1,0,6,1,7,0,0,5,2,0,4,3,80.0,,
GB,2009,10084006220.0,-4.322876008635591,87176561.0,253590.0,2,1,1,0,1,4,1,5,1,1,2,0,1,4,1,80.0,,
GB,2010,15045186085.0,8.961804059992211,94896172.0,260702.0,2,0,0,0,0,2,0,2,0,1,1,0,0,2,0,80.0,,
GB,2011,18747614465.0,26.452202159038315,61918651.0,276291.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,
GB,2012,9231578688.0,12.29481097340257,51431837.0,288517.0,0,1,0,0,1,1,1,2,0,1,0,0,1,1,1,80.0,,
GB,2013,9773362422.0,5.017632904960065,39307037.0,226449.0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,80.0,,
GB,2014,10772138602.0,-0.24300081977981824,40540811.0,233461.0,1,1,0,0,0,2,0,2,1,1,0,0,0,2,0,84.0,,
GB,2015,12506819157.0,-0.7838585787824583,42609503.0,245253.0,2,0,0,0,0,2,0,2,2,0,0,0,0,2,0,84.0,,
GB,2016,10824574345.0,-1.208723856125731,32388894.0,235353.0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,84.0,,
GB,2017,12601032624.0,1.3451341108198092,33445469.0,268849.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,,
GB,2018,503372648.0,-0.6593263710852157,0.0,20989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,,
ID,2004,618679000.0,-1.9779791132556472,0.0,36275.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
ID,2005,831942000.0,-2.307642298798255,0.0,33882.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
ID,2006,915629000.0,-2.307642298798255,0.0,29475.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.666666666667,,
ID,2007,1397891000.0,-2.599004547138534,2406000.0,35812.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.666666666667,,
ID,2008,871245889.0,-2.9267526858210253,2214275.0,37627.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.666666666667,Indonesia strengthened investor protections by expanding the already extensive disclosure requirements for companies listed on the stock exchange.,True
ID,2009,1161427914.0,-3.2793964336850308,1276727.0,37491.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.666666666667,,
ID,2010,1722758886.0,-3.9559582265112945,0.0,46682.0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,60.0,Indonesia strengthened investor protections by increasing disclosure requirements for related-party transactions.,True
ID,2011,1849810112.0,-4.285621412053902,0.0,45570.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,,
ID,2012,2190631597.0,-4.61528459759651,0.0,54374.0,3,1,0,1,0,4,1,5,1,1,2,0,1,4,1,60.0,,
ID,2013,1470344364.0,-4.285621412053902,0.0,47801.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,,
ID,2014,1450194743.0,-4.544427863772202,5963314.0,47888.0,1,0,2,0,0,2,1,3,0,0,0,2,1,0,3,60.0,,
ID,2015,1455215516.0,-4.8606857212939945,7840802.0,49640.0,1,0,0,1,0,1,1,2,0,0,0,2,0,0,2,60.0,,
ID,2016,2414146667.0,-4.86834590873446,8157309.0,51251.0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,64.0,,
ID,2017,3550622819.0,-5.230564890899048,4327581.0,59254.0,4,0,0,0,0,4,0,4,1,0,0,2,1,1,3,64.0,,
IN,2002,171756000.0,0.5091273391883966,33479000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
IN,2003,281298371.0,-0.5397789213081946,30605000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
IN,2004,1166617157.0,-7.219219740865592,33837188.0,837.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
IN,2005,861199163.0,-8.681776123147337,47889666.0,20635.0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,,,
IN,2006,1591833032.0,-7.936008350112236,57340667.0,27276.0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,56.666666666667,,
IN,2007,2609102517.0,-10.900511721930433,61093728.0,36593.0,1,1,1,0,0,2,1,3,1,1,1,0,0,2,1,56.666666666667,,
IN,2008,3306909884.0,-11.511686795910158,75676673.0,67443.0,0,1,1,1,0,1,2,3,0,0,1,1,1,0,3,56.666666666667,,
IN,2009,3800566822.0,-12.644304867046715,113480635.0,70556.0,1,1,0,1,0,2,1,3,0,1,1,0,1,2,1,56.666666666667,,
IN,2010,4827419904.0,-12.617769336607665,141067744.0,70904.0,0,1,1,0,1,2,1,3,0,1,0,0,2,1,2,56.666666666667,,
IN,2011,5609995875.0,-14.628843665332514,31046850.0,114630.0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,60.0,,
IN,2012,6511844865.0,-13.674875203391943,80007032.0,110825.0,3,0,1,0,0,4,0,4,1,1,2,0,0,4,0,60.0,,
IN,2013,6680544410.0,-13.115681520237942,111309849.0,99235.0,1,1,0,0,0,2,0,2,0,1,0,0,1,1,1,60.0,,
IN,2014,6769286960.0,-13.8819753898871,131026061.0,155513.0,3,1,0,1,0,3,1,4,1,1,0,0,2,2,2,70.0,,
IN,2015,8448767312.0,-14.68356547982609,312006786.0,133542.0,6,1,0,0,0,6,0,6,1,1,1,1,2,2,4,76.0,"India strengthened minority investor protections by requiring greater disclosure of conflicts of interest by board members, increasing the remedies available in case of prejudicial related-party transactions and introducing additional safeguards for shareholders of privately held companies. This reform applies to both Delhi and Mumbai.",True
IN,2016,8837528747.0,-15.260269710323719,304049087.0,137606.0,0,1,0,1,0,1,1,2,0,0,1,0,1,0,2,76.0,,
IN,2017,10417460570.0,-12.77644310039475,421910293.0,144987.0,1,0,2,0,1,1,3,4,1,0,1,0,2,1,3,76.0,,
IT,1995,449834000.0,-0.3296631855426079,0.0,9862.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
IT,1996,606817634.0,-0.6593263710852157,0.0,13156.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
IT,1997,887794167.0,-0.9889895566278236,0.0,12564.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
IT,1998,817061978.0,-0.6593263710852157,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
IT,1999,906615415.0,-0.6593263710852157,0.0,21358.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
IT,2000,1100254000.0,-0.9889895566278236,0.0,35050.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
IT,2001,1083394000.0,-0.9889895566278236,0.0,30439.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
IT,2002,1045637000.0,-0.9889895566278236,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
IT,2003,314157000.0,-0.6593263710852157,0.0,17609.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
IT,2004,21940854000.0,-5.933937339766942,0.0,112598.0,3,0,1,0,0,4,0,4,0,0,4,0,0,3,1,,,
IT,2005,28359305000.0,-6.871220631171621,202000000.0,74819.0,4,1,0,0,0,5,0,5,2,2,1,0,0,4,1,,,
IT,2006,32322308000.0,-7.204713910434462,219000000.0,98900.0,2,0,1,2,1,3,3,6,1,1,0,2,2,2,4,56.666666666667,,
IT,2007,31779372000.0,-6.221469494386988,189000000.0,112235.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.666666666667,,
IT,2008,33949986000.0,-5.895636402564612,217000000.0,115731.0,2,0,0,0,0,2,0,2,1,1,0,0,0,2,0,56.666666666667,,
IT,2009,26469414000.0,-5.556397982721423,207000000.0,115198.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.666666666667,,
IT,2010,32835390000.0,-5.562143123301772,221000000.0,105516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.666666666667,,
IT,2011,31177835000.0,-5.567888263882121,211000000.0,116428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.666666666667,,
IT,2012,37770863000.0,-5.573633404462471,211000000.0,168141.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.666666666667,,
IT,2013,28461731000.0,-6.186998650904892,462000000.0,168467.0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,56.666666666667,,
IT,2014,23574569000.0,-6.566453054810527,134000000.0,104843.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,66.0,,
IT,2015,18981104000.0,-6.554962773649828,139000000.0,109443.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,,
IT,2016,15520099000.0,-6.45155024320354,417000000.0,105619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,,
IT,2017,20934430000.0,-3.4328753080969254,715000000.0,91848.0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,66.0,,
JP,1990,88435326.0,-0.27604187345934733,5889728.0,4858.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
JP,1991,143096871.0,-0.27604187345934733,8759380.0,5068.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
JP,1992,175191399.0,-0.6057050590019553,10096670.0,5355.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
JP,1993,186905142.0,-0.5999599184216058,14397645.0,5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
JP,1994,249111336.0,-0.6114501995823045,13446834.0,5726.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
JP,1995,456448348.0,-0.9391983382647959,14157126.0,5596.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
JP,1996,555336644.0,-1.052736354216824,66245197.0,5348.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
JP,1997,541010518.0,-1.506877585667001,48364991.0,5872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
JP,1998,996312347.0,-1.9172478649370785,61603148.0,5424.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
JP,1999,1496783607.0,-3.2684564037294894,59874496.0,21851.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
JP,2000,3897620814.0,-3.391305360737456,373644304.0,51823.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
JP,2001,5611242529.0,-1.4724284069007745,468188601.0,33712.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
JP,2002,5991383985.0,-2.624472072241075,439547034.0,33101.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,,,
JP,2003,8705453352.0,-0.8260004420629554,571343742.0,52416.0,0,3,0,2,0,3,2,5,0,3,0,2,0,3,2,,,
JP,2004,8800816940.0,-4.491410964683773,600768296.0,70474.0,2,1,0,1,0,2,1,3,1,1,0,1,0,2,1,,,
JP,2005,10187467355.0,4.013312141093374,487020134.0,87613.0,3,3,1,0,1,7,1,8,3,2,1,1,1,6,2,,,
JP,2006,9663243140.0,10.618011971316553,829333974.0,233644.0,3,3,0,1,0,6,1,7,3,3,0,1,0,6,1,70.0,,
JP,2007,142692142011.0,22.524402036161945,27835831627.0,3293779.0,10,8,5,1,0,20,4,24,8,7,5,3,1,17,7,70.0,,
JP,2008,161862482874.0,28.704490049928566,34199832801.0,3966262.0,30,13,8,5,1,37,12,49,11,13,11,10,4,27,22,70.0,,
JP,2009,131374574356.0,26.454320821649674,39766430722.0,3918209.0,13,5,3,1,0,20,2,22,8,5,4,5,0,16,6,70.0,,
JP,2010,131705632178.0,7.994380424895363,35914501282.0,3695110.0,3,4,0,1,0,7,1,8,3,2,0,0,3,5,3,70.0,,
JP,2011,172176660996.0,4.504053710994945,38543123672.0,3740354.0,4,4,1,1,1,8,3,11,2,1,2,4,2,3,8,70.0,,
JP,2012,195099159615.0,47.55673341170044,46828565331.0,4524383.0,12,11,3,3,2,20,6,26,5,11,3,5,2,17,9,70.0,,
JP,2013,190032476226.0,40.587316804173604,45958633624.0,4388886.0,22,2,3,2,2,16,5,21,9,3,3,2,4,13,8,70.0,,
JP,2014,211755258232.0,-1.5869564840790797,36204111591.0,4633228.0,13,6,3,3,1,14,6,20,6,4,4,5,1,11,9,64.0,,
JP,2015,249837668069.0,14.266615968414682,40541172704.0,4758500.0,8,4,7,4,1,14,7,21,3,4,7,5,2,12,9,64.0,,
JP,2016,231851918203.0,7.254793204362696,43982661945.0,4768944.0,15,7,3,3,3,15,8,23,4,8,3,3,5,14,9,64.0,,
JP,2017,249553905755.0,4.207689356672784,45755467290.0,4831214.0,22,9,3,3,1,22,5,27,9,8,3,5,2,18,9,64.0,,
JP,2018,11219115526.0,-6.84250576062781,118826356.0,239995.0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,64.0,,
KR,1998,2538857.0,-0.3105127169414434,52623.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KR,1999,-8181239.0,0.8075995237639837,3761984.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KR,2000,-39304968.0,-0.05499694009615419,5960868.0,0.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,,,
KR,2001,529047144.0,-4.9214278019704985,6127910.0,337.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KR,2002,41838628091.0,-0.0936011833206587,4270151302.0,263475.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KR,2003,47744813670.0,-1.7030984197000119,4585334881.0,297911.0,4,1,1,0,0,3,1,4,0,0,2,0,2,0,4,,,
KR,2004,53310309645.0,-11.295864932341752,5704189874.0,229462.0,6,0,0,0,0,2,0,2,1,0,0,0,1,1,1,,,
KR,2005,56726254549.0,-13.65601720845502,7563735508.0,252379.0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,,,
KR,2006,52316044751.0,8.060845981436346,7520515994.0,264639.0,1,1,2,0,0,4,0,4,1,0,0,2,1,1,3,60.0,,
KR,2007,44575699270.0,27.22879263287065,7221326296.0,251611.0,22,3,0,0,0,14,0,14,5,3,4,1,1,9,5,60.0,,
KR,2008,44225528466.0,43.467720599515694,6826289167.0,285046.0,5,2,2,1,1,7,2,9,2,2,0,1,4,4,5,60.0,,
KR,2009,49054320360.0,54.167076574628354,7564594925.0,281185.0,26,3,2,2,0,16,3,19,5,4,0,4,6,9,10,60.0,,
KR,2010,75690085759.0,78.03117088705193,15618214615.0,283770.0,36,3,2,1,0,16,3,19,4,1,2,5,7,5,14,60.0,,
KR,2011,66962224410.0,56.915092992389916,16782433716.0,293644.0,14,1,0,0,1,7,1,8,2,0,1,1,4,3,5,60.0,,
KR,2012,76742184270.0,79.61740160314939,19465358700.0,278497.0,19,3,3,0,0,14,1,15,1,4,6,2,2,10,5,60.0,,
KR,2013,81097282260.0,77.94118534934233,22714049700.0,249303.0,15,3,2,3,1,11,5,16,3,3,3,4,3,8,8,66.666666666667,Korea strengthened investor protections by making it easier to sue directors in cases of prejudicial related-party transactions.,True
KR,2014,65031991183.0,66.80135776404495,24530638715.0,267238.0,23,2,2,2,0,13,3,16,4,3,5,1,3,9,7,70.0,,
KR,2015,75501958869.0,90.30279116667815,24168999070.0,264604.0,16,2,2,8,0,12,8,20,4,3,3,7,3,8,12,74.0,The Republic of Korea strengthened minority investor protections by increasing the level of transparency expected from companies on managerial compensation.,True
KR,2016,85501870776.0,76.05454573709332,25017047612.0,256326.0,8,4,1,2,2,8,4,12,1,3,2,2,4,6,6,74.0,,
KR,2017,176706369125.0,96.17457830068187,41378893959.0,482361.0,13,4,0,1,2,8,3,11,1,3,4,1,2,6,5,74.0,,
KY,2002,5927000.0,4.145526200946954,4167000.0,1944.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KY,2003,41738000.0,2.6268940408746095,6999000.0,785.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KY,2004,88921088.0,3.5628017042663958,14168000.0,4374.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KY,2005,109881625.0,4.305839885991578,26214000.0,6864.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KY,2006,112876783.0,5.138885270142232,34294342.0,11770.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KY,2007,219316440.0,10.766657740819317,62213962.0,15706.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KY,2008,354687687.0,10.866240177545372,87719122.0,22858.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KY,2009,662783030.0,12.539991133287149,142824611.0,28114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KY,2010,607352726.0,13.576031484610148,218714393.0,36069.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KY,2011,701977135.0,18.721487272140465,351616385.0,42952.0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,,,
KY,2012,327238761.0,19.307766736938678,336922327.0,34496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KY,2013,337098897.0,21.71662056136259,421201748.0,39760.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KY,2014,191426670.0,19.13924261324843,680049103.0,49593.0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,,,
KY,2015,251853813.0,13.980381497697296,731718260.0,42365.0,1,0,0,0,1,1,1,2,1,0,0,0,1,1,1,,,
KY,2016,151955214.0,12.710980555042669,1301499234.0,63909.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KY,2017,984166009.0,10.169713371668143,1326839843.0,69371.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
MY,2002,68494775.0,-0.6191103870227703,526000.0,11275.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
MY,2003,268179835.0,-2.88653670175858,1086000.0,19559.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,,,
MY,2004,838972480.0,-6.215724353806638,601000.0,53623.0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,,,
MY,2005,1234724886.0,-7.026889678046211,1686000.0,123184.0,2,1,1,0,0,4,0,4,0,1,1,2,0,1,3,,,
MY,2006,1457274752.0,-7.270100629281,1253000.0,66112.0,3,0,0,0,0,3,0,3,0,1,1,1,0,2,1,86.666666666667,,
MY,2007,2090293237.0,-8.929906838154738,1426000.0,41624.0,5,0,0,0,0,5,0,5,0,2,3,0,0,4,1,86.666666666667,,
MY,2008,2312651985.0,-8.282070748230222,1669133.0,41599.0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,86.666666666667,,
MY,2009,2059217226.0,-9.102536181167798,3657145.0,49414.0,2,0,0,1,0,2,1,3,0,0,0,3,0,0,3,86.666666666667,,
MY,2010,4333062914.0,-9.861444988979068,3452798.0,14195.0,0,1,1,1,2,2,3,5,0,0,1,1,3,0,5,86.666666666667,,
MY,2011,4343298095.0,-8.372077950655694,4479508.0,16138.0,1,0,0,0,2,1,2,3,0,1,0,0,2,1,2,86.666666666667,,
MY,2012,5452968919.0,-8.881755541049248,2527847.0,18480.0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,86.666666666667,,
MY,2013,3691004252.0,-8.87026525988855,3977447.0,75893.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.666666666667,,
MY,2014,4374958800.0,-8.872180306748666,3699967.0,24946.0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,86.0,,
MY,2015,2445269413.0,-8.854944885007617,4451388.0,29932.0,2,1,0,0,0,3,0,3,0,0,0,1,2,0,3,86.0,,
MY,2016,2808672338.0,-8.203278701362867,3510486.0,27235.0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,86.0,,
MY,2017,2757527336.0,-8.209023841943218,3551228.0,30454.0,0,1,2,1,1,2,3,5,0,1,2,0,2,2,3,86.0,,
MY,2018,11074990.0,-0.3296631855426079,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,Malaysia strengthened minority investor protections by requiring greater corporate transparency.,True
NL,2002,5616413000.0,0.803494304441172,304926000.0,58878.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
NL,2003,7089162000.0,0.37424868217250895,559000000.0,83755.0,0,0,2,0,0,1,1,2,0,0,2,0,0,1,1,,,
NL,2004,6487076000.0,-0.9608141049312344,286000000.0,62613.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
NL,2005,6488910000.0,-0.788459887520754,315800000.0,58168.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
NL,2006,6465393000.0,-0.698452685095281,352100000.0,55144.0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,43.333333333333,,
NL,2007,6499488000.0,-0.6429163261519037,396200000.0,74607.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.333333333333,,
NL,2008,6799900000.0,-0.32857351549022773,434900000.0,68604.0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,43.333333333333,,
NL,2009,6908600000.0,-0.6869624039345823,346300000.0,63617.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.333333333333,,
NL,2010,7342265000.0,-0.6486614667322532,429200000.0,60844.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.333333333333,,
NL,2011,7320880000.0,-0.46098687444084147,457400000.0,61859.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.333333333333,,
NL,2012,5572655000.0,-0.42651603095874524,406300000.0,58566.0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,43.333333333333,,
NL,2013,5348052000.0,-0.17947498600372336,553300000.0,56810.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,46.666666666667,The Netherlands strengthened investor protections through a new law regulating the approval of related-party transactions.,True
NL,2014,5545894000.0,-0.49545771792293747,349900000.0,48036.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,,
NL,2015,4094002000.0,-0.5947650290464142,340000000.0,41544.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,,
NL,2016,4411091000.0,-0.5794446541654825,309000000.0,40802.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,,
NL,2017,4374500000.0,-0.25361156234310744,334000000.0,40059.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,,
NO,1996,73628592.0,-0.3296631855426079,0.0,3125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
NO,1997,131721875.0,-0.3296631855426079,0.0,3293.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
NO,1998,99516880.0,-0.3296631855426079,0.0,3318.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
NO,1999,124346990.0,-0.3296631855426079,0.0,2698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
NO,2000,186178677.0,-0.6593263710852157,0.0,4045.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
NO,2001,218473973.0,-0.6593263710852157,0.0,4268.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
NO,2002,443493854.0,0.5482428208405269,62444000.0,19529.0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,,,
NO,2003,765931493.0,-0.33350411162077553,61654000.0,47041.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
NO,2004,893473599.0,-3.613439964153029,27909000.0,53809.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
NO,2005,1377283706.0,-2.516118113306304,73771468.0,57046.0,0,2,0,0,0,2,0,2,0,0,1,1,0,1,1,,,
NO,2006,1719563232.0,-1.9355837890884415,80369751.0,64027.0,3,2,1,0,0,5,1,6,0,2,2,1,1,3,3,63.333333333333,,
NO,2007,1908595112.0,-1.573364806923854,94851542.0,30167.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,63.333333333333,,
NO,2008,1346533742.0,-2.3763196925178036,88956001.0,34126.0,3,1,0,0,0,4,0,4,0,1,1,2,0,1,3,63.333333333333,Norway strengthened investor protections through amendments to rules on related-party transactions in the Public Limited Companies Act.,True
NO,2009,1920513039.0,-1.634921432050159,128875043.0,31351.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.333333333333,,
NO,2010,2683101784.0,-2.1826248340434633,114242321.0,30614.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,63.333333333333,,
NO,2011,2435430916.0,-2.238436318589419,130121301.0,35767.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.333333333333,,
NO,2012,2316884365.0,-2.1503441630240623,157135791.0,41170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.333333333333,,
NO,2013,3206463841.0,-2.3226983804345425,137222408.0,69628.0,1,0,1,0,0,1,1,2,1,0,1,0,0,1,1,63.333333333333,,
NO,2014,3149043557.0,-2.1998602557845115,131230525.0,69100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,,
